pairId,tenderA_id,tenderB_id,departmentA,departmentB,sameDepartment,categoryA,categoryB,categoryGroupA,categoryGroupB,categorySimilarity,categoryRelation,titleA,titleB,titleSimilarity,descriptionSimilarity,districtA,districtB,sameDistrict,latitudeA,longitudeA,latitudeB,longitudeB,distanceMeters,distanceKm,conflictRadiusMeters,yearA,yearB,generationStrategy,labelSource,conflictLabel
TN/MAWS/2025/94_TN/RDPR/2022/58,TN/MAWS/2025/94,TN/RDPR/2022/58,Municipal Administration and Water Supply Department,Rural Development and Panchayat Raj Department,False,Water Treatment Plant Construction,Highway Development,WATER,ROAD,0.676,Related,Construction of Water Treatment Plant Construction at Nagapattinam Phase I,Installation of Highway Development at Coimbatore,0.455,0.041,Nagapattinam,Coimbatore,False,10.6824,79.892925,13.028193,78.821493,285710.06,285.71,5000,2025,2022,hard_negative_related_far,rule_based_synthetic,0
TN/PWD/2024/85_TN/TOURISM/2021/18,TN/PWD/2024/85,TN/TOURISM/2021/18,Public Works Department,Tourism Department,False,Bridge Construction,Irrigation Canal Construction,ROAD,AGRI,0.154,Unrelated,Improvement of Bridge Construction at Tirunelveli Stage 1,Installation of Irrigation Canal Construction at Vellore Zone 1,0.567,0.033,Tirunelveli,Vellore,False,8.628063,77.736188,10.020483,76.48286,207083.81,207.084,5000,2024,2021,negative_unrelated_far,rule_based_synthetic,0
TN/HED/2025/60_TN/WRD/2022/146,TN/HED/2025/60,TN/WRD/2022/146,Higher Education Department,Water Resources Department,False,Street Lighting Installation,Agricultural Godown Construction,POWER,AGRI,0.092,Unrelated,Development of Street Lighting Installation at Nagapattinam Package A,Supply and Commissioning of Agricultural Godown Construction at Coimbatore under State Plan,0.388,0.079,Nagapattinam,Coimbatore,False,10.841412,79.870191,9.298017,78.406385,234806.97,234.807,5000,2025,2022,negative_unrelated_far,rule_based_synthetic,0
TN/PWD/2023/60_TN/RDPR/2025/33,TN/PWD/2023/60,TN/RDPR/2025/33,Public Works Department,Rural Development and Panchayat Raj Department,False,Flyover Construction,Power Transmission Line Construction,ROAD,POWER,0.56,Related,Construction of Flyover Construction at Tiruchirappalli Zone 2,Providing Power Transmission Line Construction at Tiruchirappalli Stage 1,0.637,0.098,Tiruchirappalli,Tiruchirappalli,True,10.785164,78.629841,10.823436,78.632689,4267.01,4.267,5000,2023,2025,positive_related_diff_category_close,rule_based_synthetic,1
TN/INDUSTRIES/2021/27_TN/PWD/2024/162,TN/PWD/2024/162,TN/INDUSTRIES/2021/27,Public Works Department,Industries Department,False,School Building Construction,Consultancy Services,BUILD,SERVICES,0.146,Unrelated,Supply and Commissioning of School Building Construction at Madurai Zone 1,Improvement of Consultancy Services at Madurai,0.4,0.015,Madurai,Madurai,True,10.003795,78.159269,9.985453,78.139186,2999.39,2.999,5000,2024,2021,hard_negative_close_unrelated,rule_based_synthetic,0
TN/PWD/2024/155_TN/WRD/2022/249,TN/WRD/2022/249,TN/PWD/2024/155,Water Resources Department,Public Works Department,False,Check Dam Construction,Building Construction,AGRI,BUILD,0.072,Unrelated,Upgradation of Check Dam Construction at Cuddalore Zone 1,Supply and Commissioning of Building Construction at Cuddalore Package A,0.605,0.079,Cuddalore,Cuddalore,True,11.708651,79.721284,11.706401,79.732303,1225.58,1.226,5000,2022,2024,hard_negative_close_unrelated,rule_based_synthetic,0
TN/INDUSTRIES/2021/25_TN/TWAD/2025/109,TN/INDUSTRIES/2021/25,TN/TWAD/2025/109,Industries Department,Tamil Nadu Water Supply and Drainage Board,False,Catering Services,Canal Lining Work,SERVICES,WATER,0.019,Unrelated,Upgradation of Catering Services at Cuddalore,Improvement of Canal Lining Work at Cuddalore under State Plan,0.505,0.046,Cuddalore,Cuddalore,True,11.762663,79.843941,11.756732,79.864635,2347.32,2.347,5000,2021,2025,hard_negative_close_unrelated,rule_based_synthetic,0
TN/AGRI/2026/38_TN/WRD/2023/86,TN/AGRI/2026/38,TN/WRD/2023/86,Agriculture Department,Water Resources Department,False,Farm Pond Construction,Canal Lining Work,AGRI,WATER,0.571,Related,Maintenance and Repair of Farm Pond Construction at Coimbatore Package B,Supply and Commissioning of Canal Lining Work at Coimbatore under Centrally Sponsored Scheme,0.366,0.028,Coimbatore,Coimbatore,True,11.016503,76.855749,11.052997,76.840439,4388.5,4.388,5000,2026,2023,positive_related_diff_category_close,rule_based_synthetic,1
TN/AGRI/2024/98_TN/INDUSTRIES/2024/23,TN/AGRI/2024/98,TN/INDUSTRIES/2024/23,Agriculture Department,Industries Department,False,Agricultural Godown Construction,Survey and Documentation Services,AGRI,SERVICES,0.039,Unrelated,Providing Agricultural Godown Construction at Nagapattinam Package A,Supply and Commissioning of Survey and Documentation Services at Dindigul under State Plan,0.316,0.252,Nagapattinam,Dindigul,False,10.834601,79.912568,10.908624,82.176166,247319.58,247.32,5000,2024,2024,negative_unrelated_far,rule_based_synthetic,0
TN/TANGEDCO/2025/129_TN/TWAD/2026/63,TN/TWAD/2026/63,TN/TANGEDCO/2025/129,Tamil Nadu Water Supply and Drainage Board,Tamil Nadu Generation and Distribution Corporation,False,Drainage Construction,Electrical Substation Construction,WATER,POWER,0.058,Unrelated,Upgradation of Drainage Construction at Thoothukudi under Centrally Sponsored Scheme,Installation of Electrical Substation Construction at Sivaganga,0.463,0.012,Thoothukudi,Sivaganga,False,8.692354,78.164211,7.49835,79.905622,233188.85,233.189,5000,2026,2025,negative_unrelated_far,rule_based_synthetic,0
TN/MAWS/2024/67_TN/TANGEDCO/2021/193,TN/MAWS/2024/67,TN/TANGEDCO/2021/193,Municipal Administration and Water Supply Department,Tamil Nadu Generation and Distribution Corporation,False,Water Pipeline Construction,Transformer Installation,WATER,POWER,0.105,Unrelated,Development of Water Pipeline Construction at Madurai Zone 1,Installation of Transformer Installation at Krishnagiri Package A,0.448,0.026,Madurai,Krishnagiri,False,9.944635,78.014481,10.241314,78.238744,41122.23,41.122,5000,2024,2021,negative_unrelated_far,rule_based_synthetic,0
TN/MAWS/2022/4_TN/WRD/2026/18,TN/WRD/2026/18,TN/MAWS/2022/4,Water Resources Department,Municipal Administration and Water Supply Department,False,Sewerage Construction,Sewerage Construction,WATER,WATER,0.962,Related,Construction of Sewerage Construction at Thoothukudi,Providing Sewerage Construction at Thoothukudi Phase I,0.736,0.124,Thoothukudi,Thoothukudi,True,8.730844,78.139071,8.731817,78.152504,1480.33,1.48,5000,2026,2022,positive_same_category_close,rule_based_synthetic,1
TN/HEALTH/2023/44_TN/SED/2021/50,TN/HEALTH/2023/44,TN/SED/2021/50,Health and Family Welfare Department,School Education Department,False,Community Hall Construction,Transformer Installation,BUILD,POWER,0.544,Related,Installation of Community Hall Construction at Dindigul Zone 2,Improvement of Transformer Installation at Madurai Package B,0.328,0.288,Dindigul,Madurai,False,10.35969,77.961231,11.164062,77.109453,129064.21,129.064,5000,2023,2021,hard_negative_related_far,rule_based_synthetic,0
TN/HED/2024/11_TN/IT/2024/10,TN/IT/2024/10,TN/HED/2024/11,Information Technology Department,Higher Education Department,False,Networking and Data Center Setup,Networking and Data Center Setup,IT,IT,0.948,Related,Maintenance and Repair of Networking and Data Center Setup at Vellore Stage 1,Maintenance and Repair of Networking and Data Center Setup at Vellore Package B,0.949,0.911,Vellore,Vellore,True,12.838975,79.104846,12.872544,79.109373,3764.83,3.765,5000,2024,2024,positive_same_category_close,rule_based_synthetic,1
TN/HWD/2023/83_TN/WRD/2023/220,TN/HWD/2023/83,TN/WRD/2023/220,Highways Department,Water Resources Department,False,Flyover Construction,Irrigation Canal Construction,ROAD,AGRI,0.093,Unrelated,Construction of Flyover Construction at Cuddalore,Improvement of Irrigation Canal Construction at Cuddalore,0.679,0.046,Cuddalore,Cuddalore,True,11.673738,79.819988,11.670794,79.837262,1909.33,1.909,5000,2023,2023,hard_negative_close_unrelated,rule_based_synthetic,0
TN/IT/2022/23_TN/RDPR/2022/14,TN/IT/2022/23,TN/RDPR/2022/14,Information Technology Department,Rural Development and Panchayat Raj Department,False,Street Lighting Installation,School Building Construction,POWER,BUILD,0.483,Related,Improvement of Street Lighting Installation at Tiruchirappalli under Centrally Sponsored Scheme,Construction of School Building Construction at Tiruchirappalli under Centrally Sponsored Scheme,0.764,0.771,Tiruchirappalli,Tiruchirappalli,True,10.885626,78.673086,10.901923,78.705413,3967.81,3.968,5000,2022,2022,positive_related_diff_category_close,rule_based_synthetic,1
TN/MAWS/2024/57_TN/TOURISM/2024/18,TN/TOURISM/2024/18,TN/MAWS/2024/57,Tourism Department,Municipal Administration and Water Supply Department,False,Security Services,Water Pipeline Construction,SERVICES,WATER,0.141,Unrelated,Construction of Security Services at Vellore Package B,Upgradation of Water Pipeline Construction at Vellore Phase II,0.483,0.08,Vellore,Vellore,True,12.864363,79.131979,12.429869,81.230117,232710.93,232.711,5000,2024,2024,negative_unrelated_far,rule_based_synthetic,0
TN/IT/2026/113_TN/TANGEDCO/2024/375,TN/TANGEDCO/2024/375,TN/IT/2026/113,Tamil Nadu Generation and Distribution Corporation,Information Technology Department,False,Electrical Substation Construction,Networking and Data Center Setup,POWER,IT,0.031,Unrelated,Providing Electrical Substation Construction at Dindigul Package A,Development of Networking and Data Center Setup at Dindigul under Centrally Sponsored Scheme,0.342,0.07,Dindigul,Dindigul,True,10.403222,77.874015,10.386027,77.856224,2727.98,2.728,5000,2024,2026,hard_negative_close_unrelated,rule_based_synthetic,0
TN/HED/2024/50_TN/SED/2024/47,TN/HED/2024/50,TN/SED/2024/47,Higher Education Department,School Education Department,False,e-Governance System Development,Hospital Building Construction,IT,BUILD,0.028,Unrelated,Supply and Commissioning of e-Governance System Development at Tiruchirappalli Zone 1,Providing Hospital Building Construction at Sivaganga,0.304,0.022,Tiruchirappalli,Sivaganga,False,10.780251,78.662707,10.5156,79.834478,131389.2,131.389,5000,2024,2024,negative_unrelated_far,rule_based_synthetic,0
TN/TANGEDCO/2021/1_TN/TANGEDCO/2022/2,TN/TANGEDCO/2022/2,TN/TANGEDCO/2021/1,Tamil Nadu Generation and Distribution Corporation,Tamil Nadu Generation and Distribution Corporation,True,Street Lighting Installation,Street Lighting Installation,POWER,POWER,0.959,Related,Improvement of Street Lighting Installation at Namakkal Phase I,Upgradation of Street Lighting Installation at Namakkal Stage 1,0.825,0.227,Namakkal,Namakkal,True,11.308866,78.214713,11.331542,78.18233,4338.67,4.339,5000,2022,2021,positive_same_category_close,rule_based_synthetic,1
TN/INDUSTRIES/2026/15_TN/TANGEDCO/2026/145,TN/TANGEDCO/2026/145,TN/INDUSTRIES/2026/15,Tamil Nadu Generation and Distribution Corporation,Industries Department,False,Electrical Substation Construction,Catering Services,POWER,SERVICES,0.146,Unrelated,Development of Electrical Substation Construction at Thoothukudi Zone 1,Providing Catering Services at Karur Zone 1,0.316,0.013,Thoothukudi,Karur,False,8.68396,78.130962,9.076997,78.819273,87339.88,87.34,5000,2026,2026,negative_unrelated_far,rule_based_synthetic,0
TN/HWD/2022/85_TN/WRD/2026/260,TN/WRD/2026/260,TN/HWD/2022/85,Water Resources Department,Highways Department,False,Agricultural Godown Construction,Highway Development,AGRI,ROAD,0.068,Unrelated,Upgradation of Agricultural Godown Construction at Madurai Phase I,Maintenance and Repair of Highway Development at Madurai Package B,0.379,0.028,Madurai,Madurai,True,9.923551,78.084295,9.902465,78.098081,2788.84,2.789,5000,2026,2022,hard_negative_close_unrelated,rule_based_synthetic,0
TN/HOUSING/2024/87_TN/INDUSTRIES/2025/30,TN/INDUSTRIES/2025/30,TN/HOUSING/2024/87,Industries Department,Housing and Urban Development Department,False,Catering Services,Housing Scheme Construction,SERVICES,BUILD,0.135,Unrelated,Installation of Catering Services at Erode Stage 1,Installation of Housing Scheme Construction at Erode Zone 1,0.679,0.23,Erode,Erode,True,11.431633,77.759304,11.436761,77.764154,777.53,0.778,5000,2025,2024,hard_negative_close_unrelated,rule_based_synthetic,0
TN/MAWS/2026/28_TN/WRD/2025/58,TN/MAWS/2026/28,TN/WRD/2025/58,Municipal Administration and Water Supply Department,Water Resources Department,False,Water Treatment Plant Construction,Agricultural Godown Construction,WATER,AGRI,0.643,Related,Supply and Commissioning of Water Treatment Plant Construction at Vellore under State Plan,Development of Agricultural Godown Construction at Vellore Zone 1,0.477,0.053,Vellore,Vellore,True,12.899984,79.117702,12.895126,79.138838,2353.75,2.354,5000,2026,2025,positive_related_diff_category_close,rule_based_synthetic,1
TN/MAWS/2023/108_TN/TANGEDCO/2022/318,TN/TANGEDCO/2022/318,TN/MAWS/2023/108,Tamil Nadu Generation and Distribution Corporation,Municipal Administration and Water Supply Department,False,Electrical Substation Construction,Drainage Construction,POWER,WATER,0.196,Unrelated,Improvement of Electrical Substation Construction at Tirunelveli under State Plan,Improvement of Drainage Construction at Tirunelveli Stage 1,0.714,0.515,Tirunelveli,Tirunelveli,True,8.758293,77.844286,8.746794,77.862051,2333.81,2.334,5000,2022,2023,hard_negative_close_unrelated,rule_based_synthetic,0
TN/SED/2025/44_TN/TOURISM/2024/36,TN/TOURISM/2024/36,TN/SED/2025/44,Tourism Department,School Education Department,False,Hospital Building Construction,Check Dam Construction,BUILD,AGRI,0.122,Unrelated,Providing Hospital Building Construction at Madurai Zone 2,Construction of Check Dam Construction at Madurai under Centrally Sponsored Scheme,0.5,0.109,Madurai,Madurai,True,9.924366,78.057887,7.961695,78.297973,219826.49,219.826,5000,2024,2025,negative_unrelated_far,rule_based_synthetic,0
TN/HEALTH/2024/13_TN/TANGEDCO/2021/60,TN/HEALTH/2024/13,TN/TANGEDCO/2021/60,Health and Family Welfare Department,Tamil Nadu Generation and Distribution Corporation,False,Hospital Building Construction,Electrical Substation Construction,BUILD,POWER,0.495,Related,Improvement of Hospital Building Construction at Karur,Installation of Electrical Substation Construction at Karur,0.637,0.079,Karur,Karur,True,10.868473,78.04134,10.894278,78.048726,2980.58,2.981,5000,2024,2021,positive_related_diff_category_close,rule_based_synthetic,1
TN/HEALTH/2024/14_TN/TANGEDCO/2022/58,TN/HEALTH/2024/14,TN/TANGEDCO/2022/58,Health and Family Welfare Department,Tamil Nadu Generation and Distribution Corporation,False,Hospital Building Construction,Power Transmission Line Construction,BUILD,POWER,0.534,Related,Construction of Hospital Building Construction at Ariyalur under Centrally Sponsored Scheme,Improvement of Power Transmission Line Construction at Ariyalur under Centrally Sponsored Scheme,0.717,0.765,Ariyalur,Ariyalur,True,11.179384,79.092237,11.146334,79.083795,3788.63,3.789,5000,2024,2022,positive_related_diff_category_close,rule_based_synthetic,1
TN/AGRI/2023/13_TN/WRD/2021/23,TN/AGRI/2023/13,TN/WRD/2021/23,Agriculture Department,Water Resources Department,False,Irrigation Canal Construction,Irrigation Canal Construction,AGRI,AGRI,0.997,Related,Providing Irrigation Canal Construction at Nagapattinam Package B,Improvement of Irrigation Canal Construction at Nagapattinam Phase I,0.827,0.013,Nagapattinam,Nagapattinam,True,10.791111,79.783466,10.817166,79.811884,4245.94,4.246,5000,2023,2021,positive_same_category_close,rule_based_synthetic,1
TN/HEALTH/2025/56_TN/HWD/2021/85,TN/HWD/2021/85,TN/HEALTH/2025/56,Highways Department,Health and Family Welfare Department,False,Flyover Construction,Electrical Substation Construction,ROAD,POWER,0.549,Related,Upgradation of Flyover Construction at Nagapattinam Stage 1,Upgradation of Electrical Substation Construction at Namakkal,0.633,0.031,Nagapattinam,Namakkal,False,10.851263,79.85531,9.427095,79.276266,170572.34,170.572,5000,2021,2025,hard_negative_related_far,rule_based_synthetic,0
TN/HWD/2025/58_TN/SED/2024/43,TN/HWD/2025/58,TN/SED/2024/43,Highways Department,School Education Department,False,Highway Development,Building Construction,ROAD,BUILD,0.131,Unrelated,Upgradation of Highway Development at Salem under State Plan,Providing Building Construction at Namakkal Stage 1,0.324,0.27,Salem,Namakkal,False,11.615636,78.229298,12.532989,77.182446,152845.76,152.846,5000,2025,2024,negative_unrelated_far,rule_based_synthetic,0
TN/PWD/2024/158_TN/TANGEDCO/2021/348,TN/TANGEDCO/2021/348,TN/PWD/2024/158,Tamil Nadu Generation and Distribution Corporation,Public Works Department,False,Street Lighting Installation,Consultancy Services,POWER,SERVICES,0.066,Unrelated,Installation of Street Lighting Installation at Coimbatore under State Plan,Construction of Consultancy Services at Coimbatore Phase II,0.507,0.069,Coimbatore,Coimbatore,True,11.021063,76.846147,11.026856,76.817028,3242.76,3.243,5000,2021,2024,hard_negative_close_unrelated,rule_based_synthetic,0
TN/RDPR/2024/90_TN/TANGEDCO/2024/271,TN/RDPR/2024/90,TN/TANGEDCO/2024/271,Rural Development and Panchayat Raj Department,Tamil Nadu Generation and Distribution Corporation,False,Road Construction,Electrical Substation Construction,ROAD,POWER,0.487,Related,Installation of Road Construction at Coimbatore Zone 2,Upgradation of Electrical Substation Construction at Thoothukudi Stage 1,0.524,0.057,Coimbatore,Thoothukudi,False,10.997956,76.977421,13.557571,76.791783,285329.86,285.33,5000,2024,2024,hard_negative_related_far,rule_based_synthetic,0
